author_type,floor,floors_count,rooms_count,total_meters,price,district,street,underground,coordinates_of_underground
real_estate_agent,1,9,2,43.4,11900000.0,Преображенское,Большая Черкизовская ,Черкизовская,"(55.802787, 37.744863)"
real_estate_agent,3,5,2,41.0,11950000.0,Можайский,Гвардейская ,Рабочий посёлок,"(55.726918, 37.417877)"
developer,7,20,2,44.25,12040425.0,Северный,Новодачная ,Новодачная,"(55.924396, 37.527938)"
real_estate_agent,2,5,2,44.7,12000000.0,Кузьминки,Волгоградский проспект,Кузьминки,"(55.705493, 37.763295)"
real_estate_agent,3,12,2,37.4,12000000.0,Алтуфьевский,Инженерная ,Бескудниково,"(55.882182, 37.567689)"
real_estate_agent,17,18,2,52.0,12000000.0,Некрасовка,проспект Защитников Москвы,Некрасовка,"(55.702967, 37.92803)"
real_estate_agent,4,8,2,45.0,12200000.0,Богородское,Бойцовая ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
real_estate_agent,7,9,2,44.6,12200000.0,Южное Бутово,Ливенская ,Улица Скобелевская,"(55.548103, 37.552721)"
real_estate_agent,20,23,2,40.2,12200000.0,Южнопортовый,м. Волгоградский проспект,Волгоградский проспект,"(55.725546, 37.685197)"
real_estate_agent,2,12,2,44.8,12200000.0,Нагатинский затон,Нагатинская набережная,Коломенская,"(55.677423, 37.663719)"
real_estate_agent,4,9,2,45.0,12200000.0,Богородское,Бойцовая ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
realtor,3,9,2,35.0,12150000.0,Свиблово, Седова,Ботанический сад,"(55.844597, 37.637811)"
realtor,4,12,2,47.9,12300000.0,Черемушки,Херсонская ,Зюзино,"(55.655717, 37.57369)"
real_estate_agent,2,9,2,36.9,12300000.0,Сокол, Алабяна,Панфиловская,"(55.799167, 37.498889)"
real_estate_agent,8,16,2,53.1,12300000.0,Орехово-Борисово Южное,Елецкая ,Домодедовская,"(55.610131, 37.717111)"
real_estate_agent,3,9,2,43.8,12299999.0,Чертаново Южное,Чертановская ,Улица Академика Янгеля,"(55.596753, 37.601498)"
real_estate_agent,3,9,2,45.7,12300000.0,Богородское,Игральная ,Бульвар Рокоссовского,"(55.814916, 37.732227)"
real_estate_agent,3,17,2,53.8,12400000.0,Бирюлево Восточное,Липецкая ,Царицыно,"(55.620982, 37.669612)"
real_estate_agent,5,9,2,44.3,12450000.0,Орехово-Борисово Южное,Шипиловский проезд,Домодедовская,"(55.610131, 37.717111)"
real_estate_agent,4,22,2,61.5,12499000.0,Некрасовка,Юго-Восточный ао,Некрасовка,"(55.702967, 37.92803)"
real_estate_agent,6,18,2,52.1,12400000.0,Некрасовка, Вертолетчиков,Некрасовка,"(55.702967, 37.92803)"
real_estate_agent,2,5,2,44.9,12500000.0,Кузьминки, Юных Ленинцев,Кузьминки,"(55.705493, 37.763295)"
real_estate_agent,5,5,2,45.1,12640000.0,Перово,Кусковская ,Кусково,"(55.739722, 37.795278)"
real_estate_agent,2,12,2,37.7,12600000.0,Южное Тушино,Лодочная ,Сходненская,"(55.84926, 37.44076)"
real_estate_agent,2,9,2,44.2,12500000.0,Теплый Стан, Академика Варги,Тропарёво,"(55.6459, 37.4725)"
real_estate_agent,1,9,2,45.8,12500000.0,Теплый Стан,Профсоюзная ,Тёплый Стан,"(55.61873, 37.505912)"
real_estate_agent,5,5,2,45.6,12500000.0,Кузьминки, Юных Ленинцев,Кузьминки,"(55.705493, 37.763295)"
real_estate_agent,6,8,2,40.9,12699000.0,Измайлово,3-я Парковая ,Измайловская,"(55.787713, 37.779896)"
real_estate_agent,2,14,2,52.2,12680000.0,Ново-Переделкино,Новоорловская ,Новопеределкино,"(55.6385, 37.3544)"
developer,13,30,2,46.8,12826623.0,Южное Бутово,м. Бунинская аллея,Бунинская аллея,"(55.537977, 37.515899)"
real_estate_agent,4,17,2,58.4,12800000.0,Некрасовка,2-я Вольская ,Люберцы,"(55.681667, 37.896944)"
real_estate_agent,14,14,2,38.5,12800000.0,Ховрино,Зеленоградская ,Грачёвская,"(55.869444, 37.509167)"
developer,3,25,2,34.71,12848435.0,Соколиная гора,Окружной проезд,Измайлово,"(55.788611, 37.742778)"
real_estate_agent,4,19,2,50.0,12980000.0,Некрасовка,Рождественская ,Некрасовка,"(55.702967, 37.92803)"
real_estate_agent,2,9,2,43.8,12900000.0,Солнцево,Производственная ,Солнцево,"(55.649, 37.3911)"
real_estate_agent,3,5,2,43.0,12900000.0,Кузьминки,Волгоградский проспект,Кузьминки,"(55.705493, 37.763295)"
real_estate_agent,4,14,2,44.7,12950000.0,Свиблово,Уржумская ,Свиблово,"(55.855558, 37.653379)"
unknown,10,16,2,41.9,12999999.0,Даниловский,Автозаводская ,ЗИЛ,"(55.698333, 37.648333)"
real_estate_agent,5,9,2,43.0,13000000.0,Перово,1-я Владимирская ,Перово,"(55.75098, 37.78422)"
realtor,9,14,2,51.3,13000000.0,Косино-Ухтомский, Дмитриевского,Лухмановская,"(55.708516, 37.900569)"
developer,10,36,2,46.1,13000200.0,Ярославский,проспект Мира,Ростокино,"(55.839444, 37.667778)"
real_estate_agent,2,5,2,43.6,13000000.0,Измайлово,11-я Парковая ,Первомайская,"(55.794376, 37.799364)"
real_estate_agent,17,20,2,43.8,13250000.0,Чертаново Южное,Дорожная ,Красный Строитель,"(55.589798, 37.615093)"
developer,8,32,2,39.0,13239135.0,Царицыно,Севанская ,Каширская,"(55.654462, 37.647639)"
real_estate_agent,6,24,2,52.0,13150000.0,Черемушки,Нахимовский проспект,Новые Черёмушки,"(55.670077, 37.554493)"
developer,15,36,2,47.2,13357600.0,Ярославский,проспект Мира,Ростокино,"(55.839444, 37.667778)"
real_estate_agent,7,14,2,50.8,13300000.0,Выхино-Жулебино,Привольная ,Жулебино,"(55.684722, 37.855833)"
real_estate_agent,2,18,2,59.0,13500000.0,Останкинский,Березовая аллея,Ботанический сад,"(55.844597, 37.637811)"
real_estate_agent,4,12,2,44.8,13500000.0,Теплый Стан, Островитянова,Коньково,"(55.631857, 37.519156)"
developer,12,23,2,45.4,13422367.0,Отрадное,Сигнальный проезд,Владыкино,"(55.847222, 37.591944)"
real_estate_agent,4,5,2,42.1,13500000.0,Коньково,Профсоюзная ,Беляево,"(55.642357, 37.526115)"
realtor,6,12,2,53.3,13500000.0,Бибирево, Корнейчука,Бибирево,"(55.883868, 37.603011)"
real_estate_agent,26,26,2,43.1,13499000.0,Нижегородский,Газгольдерная ,Нижегородская,"(55.731835, 37.729404)"
real_estate_agent,4,5,2,46.0,13490000.0,Алексеевский, Константинова,ВДНХ,"(55.819626, 37.640751)"
real_estate_agent,2,18,2,57.5,13600000.0,Останкинский,Березовая аллея,Ботанический сад,"(55.844597, 37.637811)"
developer,10,20,2,50.9,13564850.0,Северный,Новодачная ,Новодачная,"(55.924396, 37.527938)"
real_estate_agent,5,17,2,51.0,13600000.0,Нижегородский,3-я Карачаровская ,Перово,"(55.75098, 37.78422)"
real_estate_agent,8,9,2,47.6,13750000.0,Северное Бутово,Феодосийская ,Бульвар Дмитрия Донского,"(55.568201, 37.576856)"
real_estate_agent,2,10,2,37.0,13700000.0,Ростокино,проспект Мира,Ростокино,"(55.839444, 37.667778)"
developer,5,28,2,52.0,13936000.0,Отрадное,Отрадная ,Отрадное,"(55.864273, 37.605066)"
realtor,11,16,2,53.9,13880000.0,Восточное Дегунино, 800-летия Москвы,Яхромская,"(55.879904, 37.545429)"
real_estate_agent,6,14,2,40.0,13900000.0,Солнцево,Домостроительная улица,Мещерская,"(55.666667, 37.424444)"
real_estate_agent,11,21,2,44.9,13900000.0,Сокольники, Сокольнический Вал,Рижская,"(55.792494, 37.636114)"
real_estate_agent,17,17,2,44.0,13900000.0,Печатники, Гурьянова,Печатники,"(55.692921, 37.728338)"
real_estate_agent,2,19,2,51.1,13800000.0,Некрасовка,Покровская ,Некрасовка,"(55.702967, 37.92803)"
realtor,11,12,2,38.4,13800000.0,Кузьминки,Окская ,Кузьминки,"(55.705493, 37.763295)"
realtor,6,9,2,47.0,13800000.0,Рязанский, Федора Полетаева,Рязанский проспект,"(55.716139, 37.792694)"
realtor,3,9,2,35.0,13990000.0,Свиблово, Амундсена,Свиблово,"(55.855558, 37.653379)"
developer,4,28,2,51.3,14004900.0,Отрадное,Отрадная ,Отрадное,"(55.864273, 37.605066)"
real_estate_agent,2,5,2,44.0,14000000.0,Кузьминки, Юных Ленинцев,Кузьминки,"(55.705493, 37.763295)"
realtor,4,9,2,45.0,13990000.0,Вешняки, Красный Казанец,Вешняки,"(55.721944, 37.799167)"
unknown,4,9,2,45.0,13999000.0,Орехово-Борисово Северное,Борисовский проезд,Домодедовская,"(55.610131, 37.717111)"
realtor,2,9,2,37.1,14000000.0,Нагатино-Садовники,Варшавское шоссе,Нагатинская,"(55.682099, 37.620917)"
realtor,9,9,2,44.7,13990000.0,Вешняки, Красный Казанец,Вешняки,"(55.721944, 37.799167)"
real_estate_agent,2,9,2,36.0,14100000.0,Алексеевский,Маломосковская ,Алексеевская,"(55.807794, 37.638699)"
real_estate_agent,5,12,2,53.3,14200000.0,Лианозово,Илимская ,Алтуфьево,"(55.899034, 37.586473)"
developer,5,30,2,50.7,14343334.0,Рязанский,Рязанский проспект,Окская,"(55.718623, 37.781272)"
realtor,9,9,2,35.0,14350000.0,Покровское-Стрешнево,Волоколамское шоссе,Щукинская,"(55.8094, 37.463241)"
developer,16,30,2,52.6,14543900.0,Черемушки, Наметкина,Воронцовская,"(55.658845, 37.539446)"
real_estate_agent,12,12,2,45.8,14500000.0,Отрадное,Северный бульвар,Отрадное,"(55.864273, 37.605066)"
realtor,3,14,2,60.0,14500000.0,Марьино,Белореченская ,Люблино,"(55.676596, 37.761639)"
real_estate_agent,9,9,2,47.7,14500000.0,Восточное Измайлово,11-я Парковая ,Первомайская,"(55.794376, 37.799364)"
real_estate_agent,1,14,2,38.3,14500000.0,Беговой,Скаковая ,Белорусская,"(55.777439, 37.582107)"
real_estate_agent,4,12,2,44.9,14500000.0,Можайский,Гродненская ,Кунцевская,"(55.728707, 37.445985)"
real_estate_agent,12,12,2,52.0,14400000.0,Отрадное,Отрадная ,Отрадное,"(55.864273, 37.605066)"
real_estate_agent,5,5,2,58.4,14500000.0,Измайлово,Верхняя Первомайская ,Первомайская,"(55.794376, 37.799364)"
unknown,12,12,2,55.0,14400000.0,Косино-Ухтомский,Салтыковская ,Новокосино,"(55.745113, 37.864052)"
real_estate_agent,2,17,2,60.3,14550000.0,Некрасовка,Рождественская ,Некрасовка,"(55.702967, 37.92803)"
realtor,8,9,2,38.0,14600000.0,Останкинский,Калибровская ,Алексеевская,"(55.807794, 37.638699)"
real_estate_agent,1,9,2,42.3,14600000.0,Очаково-Матвеевское,Матвеевская ,Давыдково,"(55.71517, 37.45177)"
real_estate_agent,3,22,2,55.5,14600000.0,Северный,Челобитьевское шоссе,Физтех,"(55.921536, 37.546498)"
